,bldCode,doorIndex,bldCodeDoorIndex,ProjNumber,aprtmentSize,yearsInBldg,age,lowDiscount,highDiscount,noDiscount,income,rent,own,agentID,prjectType,tic,status,Floors,MainCost,cityTax,CostForStaying,ratioCostForStaying,reason_leave,mortgage,rentPrice,bld_status
4126,225_6_rr,21,225_6_rr_21,502-0178285,85,13,22,0,0,0,6677.0,0,1,2a6d863a-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,,0,0.0,Construction
4127,225_6_rr,22,225_6_rr_22,502-0178285,85,5,25,0,1,0,5913.0,0,1,2a6d8658-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1541603247082699,Burden,0,0.0,Construction
4128,225_6_rr,23,225_6_rr_23,502-0178285,85,23,96,0,0,0,8627.0,1,0,2a6d8680-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,Age,0,0.0,Construction
4129,225_6_rr,24,225_6_rr_24,502-0178285,85,12,24,0,0,1,14532.0,0,1,2a6d86a8-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0627270850536746,,0,0.0,Construction
4130,225_6_rr,25,225_6_rr_25,502-0178285,85,48,42,0,1,1,13107.0,1,0,2a6d86d0-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0695468070496681,Rent,0,0.0,Construction
4131,225_6_rr,26,225_6_rr_26,502-0178285,85,16,78,0,0,0,7661.0,0,1,2a6d86f8-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,Age,0,0.0,Construction
4132,225_6_rr,27,225_6_rr_27,502-0178285,85,48,64,0,0,1,12511.0,1,0,2a6d872a-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0728598833026936,Rent,0,0.0,Construction
4133,225_6_rr,28,225_6_rr_28,502-0178285,85,2,42,0,1,1,11049.0,0,1,2a6d8752-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.082500678794461,Burden,0,0.0,Construction
4134,225_6_rr,29,225_6_rr_29,502-0178285,85,27,32,0,0,0,6057.0,1,0,2a6d877a-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,Rent,0,0.0,Construction
4135,225_6_rr,30,225_6_rr_30,502-0178285,85,51,21,0,0,0,9229.0,0,1,2a6d87ca-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,,0,0.0,Construction
4136,225_6_rr,31,225_6_rr_31,502-0178285,85,9,38,0,0,0,8726.0,0,1,2a6d87fc-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,,0,0.0,Construction
4137,225_6_rr,32,225_6_rr_32,502-0178285,85,4,33,0,0,0,8165.0,0,1,2a6d8824-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,,0,0.0,Construction
4138,225_6_rr,33,225_6_rr_33,502-0178285,85,20,38,0,1,0,6021.0,1,0,2a6d884c-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1513951170901844,Rent,0,0.0,Construction
4139,225_6_rr,34,225_6_rr_34,502-0178285,85,28,26,0,1,0,5186.0,1,0,2a6d886a-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1757713073659853,Rent,0,0.0,Construction
4140,225_6_rr,35,225_6_rr_35,502-0178285,85,50,47,0,1,0,5467.0,0,1,2a6d889c-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1667367843424181,Burden,0,0.0,Construction
4141,225_6_rr,36,225_6_rr_36,502-0178285,85,18,48,0,0,0,8811.0,1,0,2a6d88c4-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,Rent,0,0.0,Construction
4142,225_6_rr,37,225_6_rr_37,502-0178285,85,51,49,0,0,0,6093.0,0,1,2a6d890a-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,,0,0.0,Construction
4143,225_6_rr,38,225_6_rr_38,502-0178285,85,43,41,0,0,0,8479.0,0,1,2a6d8932-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,,0,0.0,Construction
4144,225_6_rr,39,225_6_rr_39,502-0178285,85,42,85,0,0,0,8353.0,0,1,2a6d8964-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,Age,0,0.0,Construction
4145,225_6_rr,40,225_6_rr_40,502-0178285,85,53,53,0,0,0,8015.0,0,1,2a6d898c-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,,0,0.0,Construction
4146,225_6_rr,41,225_6_rr_41,502-0178285,85,4,91,0,0,0,8217.0,0,1,2a6d89b4-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,Age,0,0.0,Construction
4147,225_6_rr,42,225_6_rr_42,502-0178285,85,43,35,0,0,0,8414.0,1,0,2a6d8b30-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,Rent,0,0.0,Construction
4148,225_6_rr,43,225_6_rr_43,502-0178285,85,41,33,0,0,0,9401.0,0,1,2a6d8b76-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,,0,0.0,Construction
4149,225_6_rr,44,225_6_rr_44,502-0178285,85,36,79,0,0,0,8970.0,1,0,2a6d8b9e-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,Age,0,0.0,Construction
4150,225_6_rr,45,225_6_rr_45,502-0178285,85,34,23,0,0,0,7161.0,1,0,2a6d8bd0-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,Rent,0,0.0,Construction
4151,225_6_rr,46,225_6_rr_46,502-0178285,85,11,19,0,0,0,7348.0,0,1,2a6d8bf8-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,,0,0.0,Construction
4152,225_6_rr,47,225_6_rr_47,502-0178285,85,49,45,0,0,0,8781.0,1,0,2a6d8c20-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,Rent,0,0.0,Construction
4153,225_6_rr,48,225_6_rr_48,502-0178285,85,48,49,0,1,0,5437.0,1,0,2a6d8c52-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1676567960272209,Rent,0,0.0,Construction
4154,225_6_rr,49,225_6_rr_49,502-0178285,85,25,72,0,1,0,5244.0,1,0,2a6d8c7a-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1738272311212815,Age,0,0.0,Construction
4155,225_6_rr,50,225_6_rr_50,502-0178285,85,18,37,1,0,0,7577.0,0,1,2a6d8ca2-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1203048700013198,Burden,0,0.0,Construction
4156,225_6_rr,51,225_6_rr_51,502-0178285,85,33,57,0,1,0,5788.0,0,1,2a6d8e96-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1574896337249481,Burden,0,0.0,Construction
4157,225_6_rr,52,225_6_rr_52,502-0178285,85,11,31,0,1,0,6130.0,0,1,2a6d8ed2-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1487030995106036,Burden,0,0.0,Construction
4158,225_6_rr,53,225_6_rr_53,502-0178285,85,53,53,0,1,0,6333.0,1,0,2a6d8efa-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1439365229748934,Rent,0,0.0,Construction
4159,225_6_rr,54,225_6_rr_54,502-0178285,85,44,81,1,0,0,8798.0,0,1,2a6d8f2c-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1036087747215276,Age,0,0.0,Construction
4160,225_6_rr,55,225_6_rr_55,502-0178285,85,24,47,0,1,0,6175.0,1,0,2a6d8f54-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1476194331983806,Rent,0,0.0,Construction
4161,225_6_rr,56,225_6_rr_56,502-0178285,85,40,26,1,0,0,7283.0,0,1,2a6d8f86-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1251613346148565,Burden,0,0.0,Construction
4162,225_6_rr,57,225_6_rr_57,502-0178285,85,11,48,0,0,1,9259.0,1,0,2a6d8fae-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0984501566043849,Rent,0,0.0,Construction
4163,225_6_rr,58,225_6_rr_58,502-0178285,85,45,45,0,0,1,10431.0,0,1,2a6d8fe0-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0873885533505895,Burden,0,0.0,Construction
4164,225_6_rr,59,225_6_rr_59,502-0178285,85,5,32,0,0,1,12143.0,1,0,2a6d9008-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.075067940377172,Rent,0,0.0,Construction
4165,225_6_rr,60,225_6_rr_60,502-0178285,85,34,55,0,0,1,9866.0,0,1,2a6d9030-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0923930670991283,Burden,0,0.0,Construction
4166,225_6_rr,61,225_6_rr_61,502-0178285,85,19,20,0,1,0,6014.0,1,0,2a6d9062-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1515713335550382,Rent,0,0.0,Construction
4167,225_6_rr,62,225_6_rr_62,502-0178285,85,2,21,0,1,0,5027.0,1,0,2a6d9080-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1813308136065248,Rent,0,0.0,Construction
4168,225_6_rr,63,225_6_rr_63,502-0178285,85,26,72,0,0,1,10844.0,1,0,2a6d90a8-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0840603098487643,Age,0,0.0,Construction
4169,225_6_rr,64,225_6_rr_64,502-0178285,85,38,71,0,0,1,14290.0,0,1,2a6d90d0-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0637893631910426,Age,0,0.0,Construction
4170,225_6_rr,65,225_6_rr_65,502-0178285,85,20,55,0,0,1,13490.0,0,1,2a6d90f8-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.067572275759822,,0,0.0,Construction
4171,225_6_rr,66,225_6_rr_66,502-0178285,85,49,39,0,0,1,13735.0,1,0,2a6d9116-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0663669457590098,Rent,0,0.0,Construction
4172,225_6_rr,67,225_6_rr_67,502-0178285,85,52,23,0,0,1,12929.0,0,1,2a6d913e-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0705042926753809,,0,0.0,Construction
4173,225_6_rr,68,225_6_rr_68,502-0178285,85,48,32,0,0,1,9419.0,0,1,2a6d9166-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0967777895742647,Burden,0,0.0,Construction
4174,225_6_rr,69,225_6_rr_69,502-0178285,85,37,81,0,0,1,12315.0,0,1,2a6d918e-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0740194884287454,Age,0,0.0,Construction
4175,225_6_rr,70,225_6_rr_70,502-0178285,85,23,37,0,1,0,6226.0,1,0,2a6d91b6-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1464102152264696,Rent,0,0.0,Construction
4176,225_6_rr,71,225_6_rr_71,502-0178285,85,48,49,0,1,0,6353.0,0,1,2a6d91e8-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1434833936722808,Burden,0,0.0,Construction
4177,225_6_rr,72,225_6_rr_72,502-0178285,85,20,43,0,1,0,5725.0,1,0,2a6d924c-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1592227074235808,Rent,0,0.0,Construction
4178,225_6_rr,73,225_6_rr_73,502-0178285,85,29,83,0,0,1,11370.0,0,1,2a6d9292-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0801715039577836,Age,0,0.0,Construction
4179,225_6_rr,74,225_6_rr_74,502-0178285,85,20,83,0,1,0,5206.0,1,0,2a6d92ba-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1750960430272762,Age,0,0.0,Construction
4180,225_6_rr,75,225_6_rr_75,502-0178285,85,47,24,1,0,0,8589.0,1,0,2a6d92ec-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1061299336360461,Rent,0,0.0,Construction
4181,225_6_rr,76,225_6_rr_76,502-0178285,85,47,45,0,1,0,5374.0,0,1,2a6d9314-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1696222553033122,Burden,0,0.0,Construction
4182,225_6_rr,77,225_6_rr_77,502-0178285,85,39,76,1,0,0,7430.0,0,1,2a6d933c-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1226850605652759,Age,0,0.0,Construction
4183,225_6_rr,78,225_6_rr_78,502-0178285,85,34,31,0,1,0,5380.0,1,0,2a6d9486-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1694330855018587,Rent,0,0.0,Construction
4184,225_6_rr,79,225_6_rr_79,502-0178285,85,45,73,1,0,0,8347.0,0,1,2a6d9512-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1092069006828801,Age,0,0.0,Construction
4185,225_6_rr,80,225_6_rr_80,502-0178285,85,5,24,0,0,1,9404.0,0,1,2a6d953a-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0969321565291365,Burden,0,0.0,Construction
4186,225_6_rr,81,225_6_rr_81,502-0178285,85,26,74,0,0,1,10775.0,0,1,2a6d9558-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.084598607888631,Age,0,0.0,Construction
4187,225_6_rr,82,225_6_rr_82,502-0178285,85,40,86,0,1,0,5940.0,0,1,2a6d9576-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.153459595959596,Age,0,0.0,Construction
4188,225_6_rr,83,225_6_rr_83,502-0178285,85,47,18,0,0,1,13698.0,0,1,2a6d958a-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0665462111257117,,0,0.0,Construction
4189,225_6_rr,84,225_6_rr_84,502-0178285,85,39,38,0,0,1,12187.0,1,0,2a6d959e-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0747969147452203,Rent,0,0.0,Construction
4190,225_6_rr,1,225_6_rr_1,502-0178285,85,22,43,0,0,1,14924.0,1,0,2a6d82a2-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0610794693111766,Rent,0,0.0,Building after
4191,225_6_rr,2,225_6_rr_2,502-0178285,85,36,68,1,0,1,13793.0,1,0,2a6d82ca-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0660878706590299,Rent,0,0.0,Building after
4192,225_6_rr,3,225_6_rr_3,502-0178285,85,52,48,0,1,1,10684.0,0,1,2a6d82fc-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0853191688506177,Burden,0,0.0,Building after
4193,225_6_rr,4,225_6_rr_4,502-0178285,85,42,42,1,0,1,13564.0,1,0,2a6d832e-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0672036272485992,Rent,0,0.0,Building after
4194,225_6_rr,5,225_6_rr_5,502-0178285,85,23,23,0,0,0,9961.0,0,1,2a6d8356-9b6a-11eb-ab03-acde48001122,3,27,stay,34.0,450.0,461.55,911.55,,,0,0.0,Building after
4195,225_6_rr,6,225_6_rr_6,502-0178285,85,25,69,0,1,0,6410.0,0,1,2a6d837e-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.142207488299532,Age,0,0.0,Building after
4196,225_6_rr,7,225_6_rr_7,502-0178285,85,44,55,0,0,1,14970.0,1,0,2a6d83a6-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0608917835671342,Rent,0,0.0,Building after
4197,225_6_rr,8,225_6_rr_8,502-0178285,85,14,52,0,1,1,13215.0,1,0,2a6d83d8-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0689784335981838,Rent,0,0.0,Building after
4198,225_6_rr,9,225_6_rr_9,502-0178285,85,47,52,0,1,1,10110.0,1,0,2a6d8400-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0901632047477744,Rent,0,0.0,Building after
4199,225_6_rr,10,225_6_rr_10,502-0178285,85,45,41,0,0,1,11318.0,0,1,2a6d8450-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0805398480296872,Burden,0,0.0,Building after
4200,225_6_rr,11,225_6_rr_11,502-0178285,85,9,72,0,0,1,13397.0,0,1,2a6d8482-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0680413525416138,Age,0,0.0,Building after
4201,225_6_rr,12,225_6_rr_12,502-0178285,85,27,33,0,0,1,10121.0,1,0,2a6d84b4-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0900652109475348,Rent,0,0.0,Building after
4202,225_6_rr,13,225_6_rr_13,502-0178285,85,45,66,0,0,1,11125.0,0,1,2a6d84dc-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0819370786516853,Burden,0,0.0,Building after
4203,225_6_rr,14,225_6_rr_14,502-0178285,85,22,50,0,0,0,6270.0,1,0,2a6d8504-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,Rent,0,0.0,Building after
4204,225_6_rr,15,225_6_rr_15,502-0178285,85,51,20,0,1,0,5970.0,0,1,2a6d852c-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1526884422110553,Burden,0,0.0,Building after
4205,225_6_rr,16,225_6_rr_16,502-0178285,85,23,18,0,1,0,6052.0,0,1,2a6d855e-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1506196298744217,Burden,0,0.0,Building after
4206,225_6_rr,17,225_6_rr_17,502-0178285,85,41,96,0,0,1,14690.0,1,0,2a6d8586-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0620524166099387,Age,0,0.0,Building after
4207,225_6_rr,18,225_6_rr_18,502-0178285,85,9,51,1,0,0,9075.0,0,1,2a6d85b8-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1004462809917355,Burden,0,0.0,Building after
4208,225_6_rr,19,225_6_rr_19,502-0178285,85,20,22,0,0,0,9284.0,0,1,2a6d85e0-9b6a-11eb-ab03-acde48001122,3,27,stay,34.0,450.0,461.55,911.55,,,0,0.0,Building after
4209,225_6_rr,20,225_6_rr_20,502-0178285,85,42,20,0,0,0,7023.0,0,1,2a6d8612-9b6a-11eb-ab03-acde48001122,3,27,stay,34.0,450.0,461.55,911.55,,,0,0.0,Building after
4210,225_6_rr,21,225_6_rr_21,502-0178285,85,13,22,0,0,0,7084.0,0,1,2a6d863a-9b6a-11eb-ab03-acde48001122,3,27,stay,34.0,450.0,461.55,911.55,,,0,0.0,Building after
4211,225_6_rr,22,225_6_rr_22,502-0178285,85,5,25,0,1,0,5913.0,0,1,2a6d8658-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1541603247082699,Burden,0,0.0,Building after
4212,225_6_rr,23,225_6_rr_23,502-0178285,85,23,96,0,0,0,6432.0,1,0,2a6d8680-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,Age,0,0.0,Building after
4213,225_6_rr,24,225_6_rr_24,502-0178285,85,12,24,0,0,1,14532.0,0,1,2a6d86a8-9b6a-11eb-ab03-acde48001122,3,27,stay,34.0,450.0,461.55,911.55,0.0627270850536746,,0,0.0,Building after
4214,225_6_rr,25,225_6_rr_25,502-0178285,85,48,42,0,1,1,13107.0,1,0,2a6d86d0-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0695468070496681,Rent,0,0.0,Building after
4215,225_6_rr,26,225_6_rr_26,502-0178285,85,16,78,0,0,0,7663.0,0,1,2a6d86f8-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,Age,0,0.0,Building after
4216,225_6_rr,27,225_6_rr_27,502-0178285,85,48,64,0,0,1,12511.0,1,0,2a6d872a-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.0728598833026936,Rent,0,0.0,Building after
4217,225_6_rr,28,225_6_rr_28,502-0178285,85,2,42,0,1,1,11049.0,0,1,2a6d8752-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.082500678794461,Burden,0,0.0,Building after
4218,225_6_rr,29,225_6_rr_29,502-0178285,85,27,32,0,0,0,8378.0,1,0,2a6d877a-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,Rent,0,0.0,Building after
4219,225_6_rr,30,225_6_rr_30,502-0178285,85,51,21,0,0,0,7922.0,0,1,2a6d87ca-9b6a-11eb-ab03-acde48001122,3,27,stay,34.0,450.0,461.55,911.55,,,0,0.0,Building after
4220,225_6_rr,31,225_6_rr_31,502-0178285,85,9,38,0,0,0,8898.0,0,1,2a6d87fc-9b6a-11eb-ab03-acde48001122,3,27,stay,34.0,450.0,461.55,911.55,,,0,0.0,Building after
4221,225_6_rr,32,225_6_rr_32,502-0178285,85,4,33,0,0,0,6096.0,0,1,2a6d8824-9b6a-11eb-ab03-acde48001122,3,27,stay,34.0,450.0,461.55,911.55,,,0,0.0,Building after
4222,225_6_rr,33,225_6_rr_33,502-0178285,85,20,38,0,1,0,6021.0,1,0,2a6d884c-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1513951170901844,Rent,0,0.0,Building after
4223,225_6_rr,34,225_6_rr_34,502-0178285,85,28,26,0,1,0,5186.0,1,0,2a6d886a-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1757713073659853,Rent,0,0.0,Building after
4224,225_6_rr,35,225_6_rr_35,502-0178285,85,50,47,0,1,0,5467.0,0,1,2a6d889c-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1667367843424181,Burden,0,0.0,Building after
4225,225_6_rr,36,225_6_rr_36,502-0178285,85,18,48,0,0,0,8888.0,1,0,2a6d88c4-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,Rent,0,0.0,Building after
4226,225_6_rr,37,225_6_rr_37,502-0178285,85,51,49,0,0,0,9518.0,0,1,2a6d890a-9b6a-11eb-ab03-acde48001122,3,27,stay,34.0,450.0,461.55,911.55,,,0,0.0,Building after
4227,225_6_rr,38,225_6_rr_38,502-0178285,85,43,41,0,0,0,9802.0,0,1,2a6d8932-9b6a-11eb-ab03-acde48001122,3,27,stay,34.0,450.0,461.55,911.55,,,0,0.0,Building after
4228,225_6_rr,39,225_6_rr_39,502-0178285,85,42,85,0,0,0,6329.0,0,1,2a6d8964-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,Age,0,0.0,Building after
4229,225_6_rr,40,225_6_rr_40,502-0178285,85,53,53,0,0,0,6915.0,0,1,2a6d898c-9b6a-11eb-ab03-acde48001122,3,27,stay,34.0,450.0,461.55,911.55,,,0,0.0,Building after
4230,225_6_rr,41,225_6_rr_41,502-0178285,85,4,91,0,0,0,7541.0,0,1,2a6d89b4-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,Age,0,0.0,Building after
4231,225_6_rr,42,225_6_rr_42,502-0178285,85,43,35,0,0,0,7095.0,1,0,2a6d8b30-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,Rent,0,0.0,Building after
4232,225_6_rr,43,225_6_rr_43,502-0178285,85,41,33,0,0,0,6431.0,0,1,2a6d8b76-9b6a-11eb-ab03-acde48001122,3,27,stay,34.0,450.0,461.55,911.55,,,0,0.0,Building after
4233,225_6_rr,44,225_6_rr_44,502-0178285,85,36,79,0,0,0,6226.0,1,0,2a6d8b9e-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,Age,0,0.0,Building after
4234,225_6_rr,45,225_6_rr_45,502-0178285,85,34,23,0,0,0,6187.0,1,0,2a6d8bd0-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,Rent,0,0.0,Building after
4235,225_6_rr,46,225_6_rr_46,502-0178285,85,11,19,0,0,0,6718.0,0,1,2a6d8bf8-9b6a-11eb-ab03-acde48001122,3,27,stay,34.0,450.0,461.55,911.55,,,0,0.0,Building after
4236,225_6_rr,47,225_6_rr_47,502-0178285,85,49,45,0,0,0,7665.0,1,0,2a6d8c20-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,,Rent,0,0.0,Building after
4237,225_6_rr,48,225_6_rr_48,502-0178285,85,48,49,0,1,0,5437.0,1,0,2a6d8c52-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1676567960272209,Rent,0,0.0,Building after
4238,225_6_rr,49,225_6_rr_49,502-0178285,85,25,72,0,1,0,5244.0,1,0,2a6d8c7a-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1738272311212815,Age,0,0.0,Building after
4239,225_6_rr,50,225_6_rr_50,502-0178285,85,18,37,1,0,0,7577.0,0,1,2a6d8ca2-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1203048700013198,Burden,0,0.0,Building after
4240,225_6_rr,51,225_6_rr_51,502-0178285,85,33,57,0,1,0,5788.0,0,1,2a6d8e96-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1574896337249481,Burden,0,0.0,Building after
4241,225_6_rr,52,225_6_rr_52,502-0178285,85,11,31,0,1,0,6130.0,0,1,2a6d8ed2-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1487030995106036,Burden,0,0.0,Building after
4242,225_6_rr,53,225_6_rr_53,502-0178285,85,53,53,0,1,0,6333.0,1,0,2a6d8efa-9b6a-11eb-ab03-acde48001122,3,27,Leave,34.0,450.0,461.55,911.55,0.1439365229748934,Rent,0,0.0,Building after
